date,94,whole,http,hard,moment,11,hit,else,single,fast,give,since,something,look,good,shows,small,used,country,82,hear,welcome,star,called,wrong,80,00b8,gets,video,around,birthday,room,008e,deserve,part,break,00bb,lot,money,mind,008d,guess,pic,support,two,wish,care,00b3,vs,wait,quick,post,st,america,enough,time,86,face,everything,hope,close,life,talk,point,15,day,much,dream,child,boy,rest,still,book,picture,84,hours,children,00a3,00ba,city,saw,real,bro,ask,high,fan,name,head,fans,today,00be,yet,agree,16,big,reading,tv,loved,little,car,red,shit,87,cool,looking,hold,friends,president,take,photo,wow,97,00b6,2728,done,saying,three,mom,tell,years,long,months,posted,eat,person,read,miss,00b9,able,beautiful,gt,case,00a0,ya,1st,season,join,full,world,matter,school,fuck,get,learn,show,hi,sure,cause,bitch,god,job,weeks,ass,many,amazing,end,link,rt,went,body,makes,live,sister,later,youtube,95,gave,young,th,even,reason,co,ppl,seeing,year,half,24,getting,following,idea,wants,la,pretty,heart,american,obama,sign,literally,funny,parents,must,spend,008b,family,gonna,longer,short,different,sex,relationship,yes,30,bet,2017,hey,85,fight,83,hell,movie,gotta,stuff,easy,ever,change,feel,made,girls,act,lost,00bf,takes,nice,buy,team,89,left,niggas,party,00b5,media,25,group,news,morning,back,imagine,008c,us,watch,finally,least,tweets,ed,bts,50,let,save,via,008a,hour,free,thing,looks,100,shot,use,form,got,month,awesome,last,love,lady,strong,pick,seen,would,00bd,try,00aa,favorite,mine,piece,91,stupid,tickets,event,haha,night,question,going,009c,kind,maybe,17,sometimes,88,put,kids,00ab,well,working,mean,problem,liked,go,goes,every,dog,na,dumb,black,mad,means,20,home,baby,help,come,remember,wearing,things,im,lt,00a5,may,daily,TRUE,shirt,week,front,realdonaldtrump,happen,hand,old,self,hurt,business,set,right,though,ht,house,ago,trump,soon,need,found,song,fact,nothing,run,one,lmao,proud,way,move,realize,another,food,fe0f,hate,late,art,follow,happy,hair,yo,thanks,place,talking,knows,latest,till,public,line,dance,thank,drop,says,best,men,share,women,like,00b2,nobody,crazy,super,008f,anyone,fucking,minutes,00b4,also,might,together,yeah,taking,want,lose,told,girl,top,98,kinda,listen,anymore,giveaway,trying,fine,turn,instead,stop,wanted,93,king,work,99,call,asked,see,man,dead,human,already,better,boys,actually,weird,seems,know,club,com,make,great,always,gone,music,thought,kid,keep,next,play,power,past,less,de,tweet,almost,phone,believe,sleep,please,white,tried,telling,amp,using,ready,00b1,cute,forget,really,huge,someone,hot,18,https,okay,death,bad,woman,00af,words,people,understand,away,00b7,list,making,wtf,met,00ad,hands,hello,bed,dont,10,behind,important,others,thinking,tonight,12,2764,check,dude,son,retweet,em,special,number,da,bring,dad,dm,sick,think,comes,enjoy,game,forever,state,new,2640,never,pay,sweet,word,story,plan,future,million,times,far,couple,instagram,vote,water,00b0,open,lol,playing,ur,lie,probably,lil,200d,guys,become,came,added,leave,oh,guy,deal,watched,0,days,idk,find,could,wanna,win,bc,coming,chance,omg,first,episode,social,fire,stay,twitter,friend,say,light,needs,tho,tomorrow,00bc,took,walk,00a9,everyone,feeling,report,pls,glad,start,said,sorry,tour,sad,without
1/16/2017,-0.05772,-0.18024375,0.107071365,0.133727778,0.289295833,0.09385942,-0.059298319,0.1123,0.0035,-0.243716667,0.256915789,0.143372,0.095328,0.20172234,0.410895789,0.186611111,0.256366667,-0.045116667,0.299233333,0.058343519,0.149670149,0.756738889,0.158002941,-0.041438462,-0.2563125,0.222085714,NA,0.246853333,0.241368919,-0.1211,0.587305882,0.198261538,NA,0.143057143,0.134518333,0.118792308,NA,0.014586585,-0.0412125,0.152602941,NA,0.002528571,0.1300875,0.328776471,0.179525926,0.429356,0.246051724,NA,0.044028571,0.229175,0.321685714,0.074567143,0.119079523,0.2083,0.212785714,0.1422,0.346577778,-0.057495455,-0.001848,0.605235417,0.218284211,0.277763934,0.103991935,0.0293,0.200597561,0.28630471,0.382887,0.176853846,0.0204625,0.100154717,0.219813889,0.222144828,0.167417647,0.1278375,0.126555172,0.006121429,0.3625,NA,NA,-0.019083333,0.208961111,0.057801307,0.026080556,0.07358,0.126591892,0.099242,0.131948837,-0.054232653,-0.077338462,0.359155738,NA,0.1423,0.193033333,0.113816667,-0.0247675,0.118158333,-0.025128571,0.5956875,0.239917391,0.175610656,0.054655625,-0.254473077,0.28033,0.188977778,0.238625,0.172236364,0.57942,-0.15887,0.178722951,0.084907692,0.601975,0.470383333,NA,0.27035,-0.024735,0.045026087,0.1793,0.204712766,-0.037228767,0.200270833,0.022670213,0.17713,0.1001,0.264962637,0.218323333,0.111007895,0.098601667,NA,0.068904615,0.653653846,-0.035171429,0.235454545,NA,0.134745455,0.05763,0.027266667,0.094646154,0.15577037,0.304678947,0.11856,0.144672222,-0.303974603,0.151510588,0.25564,0.15015,0.129010658,0.243334884,0.011728169,-0.425242424,0.542692857,0.18000303,0.4218,-0.003140741,0.229158621,0.753323529,0.387360638,0.151993333,0.176843879,-0.27454,-0.085151613,0.14835,0.167453659,0.277466667,0.1278,0.51496,0.460116667,0.304645455,0.257192308,0.135470044,0.004061628,-0.065826667,0.119011997,0.005933784,0.255025,0.161797802,-0.20122,0.04735,-0.009166667,0.1707,0.054335714,0.2521625,0.089216222,0.53459,0.274025806,0,-0.729,0.482509677,0.146390909,0.348076923,0.210363636,0.168963158,0.535283333,NA,0.31287,0.159412963,0.023975,0.1173875,0.261346154,0.186644,-0.04464375,0.183437838,0.06992,0.400910526,0.198211429,0.092546707,-0.052957143,-0.249321429,0.106755556,0.033443478,0.2017,-0.0062,0.31348,0.59237,0.171016242,0.18231,0.10179703,0.27765,0.120721739,0.107810526,0.059957143,NA,0.2426,0.53076,0.1712,0.152858824,0.173404348,-0.180306667,-0.530771429,0.358946154,NA,-0.057558065,0.011081081,-0.060408333,0.025277273,0.419147368,0.1586425,0.301755556,NA,0.122998343,0.139141791,0.253033333,0.035191667,0.107894444,0.087453585,0.09962,0.061925806,0.090565686,0.44364,0.051469767,NA,0.0386,0.453117391,0.081966825,0.234329167,0.242760465,0.169407692,0.025863068,0.00375098,0.119581905,0.109975,0.53465,0.043856604,0.507144628,0.521933333,0.37874,0.170371429,0.394907895,0.071024675,NA,0.1549,NA,0.664841667,0.058633333,-0.3297,0.307255556,-0.509433333,0.099911111,0.133123529,0.35491,0.166776,0.1053,0.049441935,NA,0.01788,-0.162722222,0.157732877,-0.1079,0.398173684,-0.079445455,0.1793,NA,0.290202778,0.050111765,0.015165385,-0.20685,0.328921429,0.169662143,0.049277778,0.139511765,-0.180268966,0.091174768,-0.433041667,0.1242,0.198521918,0.028366667,0.097862687,0.280775676,0.129057692,0.366660606,0.31154186,0.045388462,0.070263636,0.035325455,0.090613028,0.082114793,NA,0.043108163,-0.06749375,0.262795238,-0.0883,0.198933333,0.468133333,NA,0.077283333,0.242345455,0.14928547,0.029197101,-0.44163,-0.0844,0.085280645,0.104764634,0.014041667,0.107719073,0.0827,0.180756098,-0.01614,0.24027619,0.033181159,0.193072727,0.232441379,0.092545161,0.034594444,0.012022917,0.08562545,0.3798,0.539729412,0.154782166,-0.079071429,0.050825,0.069942857,-0.0993125,NA,-0.261562295,0.166487273,0.192813542,0.271014286,0.685503704,-0.278542857,0.19439058,0.55026875,0.212133333,0.145108333,-0.119842857,0.46333,0.164160345,0.143683333,0.100863636,0.146494118,0.517185484,-0.037675,0.065907317,0.667355319,0.232458883,0.543775,0.0551875,0.333373077,NA,-0.341625,0.146636364,0.419191667,NA,0.0466875,-0.123152381,0.01184,NA,0.28905,0.183261538,0.36577,0.359186364,0.1065,0.148684677,0.065611765,0.104474074,0.106605172,-0.021580702,0.557523529,0.022816667,0.260046154,0.1885,0.344341176,-0.154479167,0.071253333,-0.124272,-0.100116667,-0.11079375,0.127325,0.400014286,0.121785167,0.147334328,0.474183333,0.011006742,0.022972727,0.184917791,0.180774009,-0.472633333,0.25093,0.077094444,0.4648825,0.016338889,0.1379,-0.2403,0.14055,0.047150562,0.16898,0.208506028,0.136231183,0.672131667,0.212937778,0.028536364,0.409196774,0.059052174,0.315872727,0.221696667,0.117339286,0.284913699,0.091658824,0.0793,0.303766129,0.100060039,0.161175,0.357633333,0.046403704,0.074073077,0.284991176,0.462151724,0.082969565,-0.060083333,-0.283388889,0.115466106,-0.367630769,0.129341935,NA,0.63152381,0.024157143,0.029348529,0.171866667,0.113777941,0.123537705,0.233243902,0.104767019,0.292916667,-0.214375,-0.026534043,0.173741176,NA,-0.1143125,0.157594565,0.130028571,0.216413514,NA,0.187541667,0.226538095,-0.54184,0.095606667,NA,0.469883333,-0.076475,-0.11263125,0.2067,0.200124409,0.067628571,0.234866667,0.0411,0.0732125,0.101981818,0.164619672,0.467724074,0.1591125,0.3612,0.113470417,0.127876923,0.046070874,0.317255556,0.164435294,0.21848151,0.0304375,0.354103846,0.227152778,-0.159315385,0.125359524,-0.05649,0.815333333,0.240697674,0.211772727,0.18483,0.214832,-0.012383333,0.208182353,-0.07627037,0.725376923,0.017736667,0.031585366,-0.015798246,-0.12306,-0.214042857,0.127955263,0.093107143,0.236611111,-0.7351,0.155953333,0.128489474,NA,0.0670875,0.36194,0.266661538,0.119037889,0.123655833,0.176271429,0.300183333,NA,0.260320513,0.213366667,0.345209091,0.39735,0.016033333,0.08994086,0.297216667,0.030942857,0.260358333,0.265631818,0.165215385,0.00460625,0.355890698,0.076322414,0.011201786,0.381351786,-0.088635135,0.087719231,0.458873333,0.106677778,0.076357447,0.1458,0.087716,-0.121053846,0.033742857,-0.0013,0.564687,0.111598758,0.022840909,-0.112048,0.167399275,0.044692857,NA,0.404385714,0.053955556,NA,0.345280769,0.236358333,0.01389,0.236,0.43912,0.153038636,-0.097353571,0.04288125,0.20458,-0.203924,0.1955125
1/17/2017,0.003384615,-0.045582609,0.100408018,0.098844737,0.075,0.176541176,-0.030282576,0.046229412,0.116481818,0.080125,0.222973333,0.10196,0.162432,0.159480851,0.37713125,0.185769231,0.050416667,0.0719,0.272366667,0.059306452,0.283311111,0.58085,0.149047619,0.047905556,-0.21834,0.081604167,NA,0.242325,0.270708235,0.2524375,0.548873333,-0.111183333,NA,0.602082353,0.296536842,0.178382353,NA,0.1799825,-0.15788,0.079429268,NA,-0.05352,0.25994902,0.508344,0.185488,0.409229412,0.365288889,NA,0.144556667,0.173519608,0.0708,0.076392593,0.159387264,0.18305,-0.032544444,0.128958015,0.2293,0.370913158,0.1797,0.682665116,0.037870588,0.16575098,0.1282,0.1309,0.335488889,0.237178182,0.251224074,0.352084615,0.010476923,0.198964384,0.204281081,0.11145814,0.26792,0.3669,0.238463636,-0.210368182,0.015744444,NA,NA,-0.236153333,-0.114425,0.097837968,0.106931148,0.162355385,0.01683,0.122483784,0.082078788,0.16625,-0.07785,0.165351111,NA,0.056471429,0.365705556,0.116345161,0.129852174,0.210055556,0.254458333,0.3955,0.20792963,0.239666667,-0.023875,-0.283048333,0.422055556,0.3274,0.037644,0.037458333,0.626423333,0.097564706,0.023032353,0.10675,0.65036,0.360322222,NA,0.22184,0.217351429,0.260633333,0.29356,0.16964918,0.0041,-0.021426667,0.297855556,0.541057143,0.07224,0.258365948,0.263301639,0.219962667,-0.015184127,NA,0.07868125,0.685806667,0.151234694,-0.02836,NA,0.202629167,0.32361875,0.13413,0.557786364,0.096031579,0.171817857,-0.093711111,-0.034771429,-0.127480723,0.122196364,0.163542857,0.168708824,0.089675652,0.252517857,-0.011168421,-0.458525,0.3520875,0.249046341,-0.085077778,-0.075091216,0.111945455,0.528517647,0.236949767,-0.020975,0.288890832,0.220325,0.163748276,0.082776471,0.153216667,0.610266667,-0.05378,0.4703,0.367111765,0.227266667,0.390823529,0.126099331,0.131205155,-0.222986207,0.113835919,0.009074074,0.356375,0.145746377,-0.07188,0.03395,-0.035815789,0.507044444,0.254025,0.1087625,0.087035351,0.585179167,0.310371429,-0.2023,-0.421,0.084086111,0.10318,0.11298,-0.143422222,0.195335294,0.011344444,NA,-0.166827273,0.03144,0.390788889,0.080553333,0.23886,-0.0092,0.09915,0.279966667,0.216236111,0.339175294,0.105991935,-0.018166013,0.417105556,0.015955556,0.241884211,-0.0628125,0.138422222,0.069258333,-0.13622,0.62506,0.196265157,-0.168373333,0.126550575,0.161938235,0.089797368,0.080323333,-0.213013333,NA,-0.092044444,0.578419231,0.204073684,0.2601875,0.189417391,-0.084825,-0.57152,0.261504545,NA,0.019817857,0.117240476,-0.03375,0.027392308,0.282435294,0.174019318,0.1512,NA,0.185216516,0.283597778,0.296671429,0.038528571,0.25976,0.09784635,0.3135,0.062252632,0.113094318,0.590841667,0.126956923,NA,-0.185938776,0.561662963,0.070859236,0.320181818,0.14842381,-0.117344444,0.00107006,0.052167925,-0.006044144,0.342790909,0.666391667,0.0638,0.593127723,0.319153846,0.609911765,0.14865,0.26245,0.075180899,NA,0.073217722,NA,0.739366667,0.093925,0.0574,0.213842857,-0.547888235,0.256464286,0.065733333,0.28288,0.219934375,0.066071875,0.079344444,NA,0.158347368,0.28495,0.121753285,0.10896,0.188023529,-0.067487879,0.107715789,NA,0.249309375,0.114616667,-0.010613333,-0.43481,0.414577143,0.130130561,0.210866667,0.230831313,0.199445833,0.081722061,-0.08515,-0.108420513,0.122170968,-0.142278571,0.03592622,0.288092308,0.18352,0.223680769,0.184438333,-0.279188462,-0.02841,0.080363636,0.108056763,0.087627815,NA,0.252118182,-0.28595,0.307054545,0.2139,0.13038,0.055277778,NA,0.125265217,0.052882143,-0.009528736,0.109686364,0.030257143,0.194454545,0.462889375,0.105393878,0.116356364,0.100472999,-0.02125,0.110580556,-0.270425,0.151290909,0.096160127,0.105853333,0.181779167,-0.119025,0.042347826,0.078517021,0.129476122,0.212738462,0.589218182,0.069210577,0.032197345,-0.006308333,-0.033858333,-0.135772,NA,-0.261813333,0.113202381,0.360752159,0.270530769,0.688855556,0.021215,0.172082368,0.570376471,0.124368421,0.094088889,0.263946667,0.435771429,0.164182143,-0.102054054,0.017392,0.016676923,0.55903,0.039726923,-0.042025,0.725963793,0.124950617,0.29929375,0.240836842,0.273863235,NA,0.133285714,0.091811111,0.479277778,NA,0.279208333,0.149075,-0.266833333,NA,0.082576923,0.12509,0.259208333,0.46685,0.165,0.045290323,0.038951515,-0.01998,0.162214815,-0.174935714,0.558404762,0.046381818,0.08556087,-0.123688889,0,-0.032,0.191814286,0.09959375,-0.0335,-0.051351724,0.44694,0.328166667,0.078906222,0.207320968,0.389146667,-0.023125641,0.000566667,0.138429231,0.069458621,0.078871429,0.37765,0.090186364,0.482546939,0.098445455,0.090854286,0.139336842,0.215133333,0.169525904,0.402327273,0.107074678,0.08519011,0.66383,0.085251351,0.23231875,0.039537838,0.112834884,0.156436111,0.206689744,0.2468,0.258321111,0.334793333,0.353441667,0.130722078,0.197372235,0.244503922,-0.08936875,-0.105948276,0.251142308,0.120979412,0.436066667,0.213642857,0.04793,-0.266772727,0.172437091,-0.0497375,0.208821053,NA,0.48332381,0.0352,0.001766667,0.578566667,0.123727273,0.036401887,-0.005084783,0.102984792,0.160741667,-0.421853333,-0.221143182,-0.071885,NA,0.267855556,-0.027013402,0.121,0.107796774,NA,0.043705882,0.180080645,-0.137966667,0.0821025,NA,-0.076385714,0.669133333,0.229687879,0.03034878,0.231643299,0.304733333,0.67346,0.12025,0.0389,0.229608696,0.066808511,0.394813208,0.052938462,0.2033,0.0947576,0.11008,-0.00554808,0.4759125,0.24521,0.120281487,0.205556757,-0.067322727,-0.018417778,-0.411418182,0.040664516,0.21126,0.71241,0.243084444,0.24035625,-0.081509091,0.147896,-0.055035714,0.130873626,0.027214286,0.515225,0.229881818,0.063802703,0.107227778,0.5581125,0.043955556,-0.02065,0.096446154,0.322588889,0.42425,0.266410526,-0.1022625,NA,0.366513333,0.294842857,0.195485,0.115761672,0.056923377,0.183542857,0.15189375,NA,0.324832143,0.2235375,0.180157143,0.080581818,0.068841667,0.064221127,0.411913433,0.004778947,0.273925,0.166873077,0.004815385,0.103741667,0.248482353,0.273985915,0.07318125,0.279751,0.029995833,0.015291667,0.301870833,0.353628571,0.078522222,0.15525,0.11451,-0.036626667,-0.261528571,0.445272727,0.522993243,0.078921239,0.1039,-0.1203,0.064592424,0.135036111,NA,0.3585875,0.0962,NA,0.347023077,0.154063158,-0.154533333,0.075866667,0.688616667,0.200215385,-0.014223077,-0.036875,0.005985714,0.007513636,-0.036888235
1/18/2017,0.08353,-0.026266667,0.084721027,0.055206122,0.0232,0.133771429,-0.163723333,0.043095455,0.087763636,-0.062635714,0.303886364,0.196772727,0.078846875,0.093390476,0.43340122,0.668666667,0.263091667,-0.048744828,-0.2249625,0.115726667,0.095504225,0.49434,-0.025014286,0.179905882,-0.400488,0.077072,NA,0.133685,0.132684746,0.184409091,0.59605625,-0.0415875,NA,0.338991667,0.20274902,0.031557143,NA,0.075281481,-0.029675,0.18314,NA,0.308157143,0.10832,0.616352381,0.114426087,0.319603333,0.051562222,NA,0.173848148,0.125763889,0.59078,0.033166071,0.043807543,0.3856,0.313594118,0.109273571,0.070307692,0.06985625,-0.099925714,0.466928125,-0.1113,0.296256627,0.027367273,-0.00227,0.253357692,0.250550694,0.197293421,0.463488235,0.058491304,0.121895238,0.282280556,-0.026775,0.229358621,0.170830769,0.20971875,-0.048357143,-0.3081,NA,NA,0.131614286,0.211892308,0.068222917,0.017675926,0.201662222,0.092966667,0.305332432,0.064016667,0.123525926,0.14297,0.209359459,NA,0.044838889,0.1463,0.072456364,0.225473077,0.013170588,0.078094737,0.619,0.22642,0.125759048,-0.035561417,-0.292364557,0.216272727,0.286915385,0.059788,0.038292857,0.436146667,0.05710625,0.155367742,0.132073333,0.327518182,0.379846154,NA,0.266345455,-0.064295652,0.18444,-0.2202,0.173509756,-0.044138462,0.043706667,0.23098,0.021223077,-0.1423875,0.167648551,0.168011765,0.094561728,0.087559615,NA,0.091889831,0.57594,0.136272549,0.0617,NA,0.064272321,0.141,-0.071345455,0.380655,0.085655,0.222275,0.1690625,-0.032569048,-0.16975303,0.160213248,0.24742,0.142447368,0.055786182,0.180995556,0.001887324,-0.526069697,0.157922727,0.152268182,0.42715,0.019189172,0.072015625,0.533173333,0.204106911,0.06100625,0.147972917,0.08481,-0.003305128,0.1893875,0.132801724,0.1862,-0.195528571,0.17635,0.258491304,-0.072625,0.011821739,0.067893365,0.067062791,-0.148994737,0.082618655,0.152040741,0.138825,0.122459036,0.049157143,0.040148148,0.214110714,0.388683333,0.225593333,-0.100561111,0.109203525,0.52856875,0.144082759,0.7712,0.5099,0.265225,0.284272222,-0.066041176,0.365556667,0.034872222,0.285611111,NA,0.118416667,0.070816216,-0.113514286,0.21522,0.1248,0.114785294,0.163175,0.158983784,0.280238298,0.31492987,-0.027761039,0.004972353,0.22276,-0.049775,-0.04733,-0.027457143,-0.3978,-0.429308904,0.00905,0.477933333,0.068946909,0.1797,0.173128571,0.172482609,0.3358,0.053851934,-0.0304,NA,-0.053114286,0.509965,0.164788889,0.32744,0.41206875,-0.09198,-0.45094,0.458586667,NA,-0.015907143,0.19696,0.22225,-0.0012875,0.391094444,0.007760204,-0.11165,NA,0.026525265,-0.077130189,0.367364286,-0.062157143,-0.25625,0.050654581,-0.4057,0.28271875,0.193630392,0.364011111,-0.045733898,NA,0.002827273,0.372837931,0.052574176,0.321552632,0.072954167,-0.184008696,0.078972678,0.180795455,-0.230596787,0.21284,0.84646,0.181715,0.586796667,0.11726,0.00874,0.11002,0.020405,0.062271053,NA,-0.009179661,NA,0.41306,-0.415849664,0.10763,0.247542857,-0.279047059,0.194269231,0.210390909,0.383471429,-0.238721698,0.076815385,0.081268333,NA,0.042976667,0.0021375,-0.015344,0.2635,0.216116667,-0.039958182,0.323227778,NA,0.269133333,0.334036364,0.19443,-0.130855,0.304904878,0.003120441,0.03392,0.006307273,0.15172069,0.088899564,-0.165033333,-0.1098,0.095429851,0.400983333,0.042718692,0.195215385,0.115647222,0.48770303,0.189529348,0.22965,0.261855556,0.123345,0.097905566,-0.024543275,NA,0.243477419,0.13564,0.82153,0.177888889,0.152442424,0.192442857,-0.6486,0.277403448,0.210073333,0.048243689,0.014855556,-0.38304,0.29788,-0.007848148,0.138830137,-0.028945614,0.051039542,0.2314,-0.060343902,-0.266892308,0.221548148,0.033510526,0.061593333,0.06076,-0.136757576,0.050466667,0.074506667,-0.000768281,0.344284615,0.446366667,0.184566258,0.052271795,-0.299117857,0.155821053,0.175204545,NA,-0.459694118,0.085940625,0.125258571,0.210868182,0.549859375,-0.041490909,0.151432927,0.553518182,-0.056856522,-0.001024,0.202388889,0.24891875,0.052589855,-0.08355,0.18745,0.12798,0.619426316,0.07174,0.043069048,0.694047826,0.143491351,0.617314286,0.303163889,0.276215278,NA,-0.145283333,0.127558333,0.184385714,NA,-0.036818182,0.057218182,-0.254726667,NA,0.196908333,0.054345455,0.207227778,0.369538889,0.1478,-0.012689865,-0.131365625,-0.006228571,0.122587629,0.042533784,0.448563636,-0.173007143,0.013204762,0.111171429,0.27335,0.02351,-0.03215,-0.00596,-0.020266667,0.104531707,0.22488,0.2914,0.039111009,0.10333375,0.5773,0.080085185,0.174966667,0.044884828,0.151123301,-0.328794118,0.32934,0.008808,0.467686,0.171236364,-0.004440426,0.020061538,0.07796,0.107777857,0.04725,0.161963071,0.130300855,0.646766667,0.117316667,0.113508333,0.159060606,-0.039602273,0.299727273,0.107009677,0.201478378,0.282496629,0.21128,-0.218688889,0.255335385,-0.016489792,-0.019184,-0.023125,-0.317695833,0.158815385,0.274685714,0.499474074,-0.020830769,-0.011666667,-0.260358333,0.111431288,0.10781,0.141739474,NA,0.718519048,0.144418182,0.06604023,0.9287,-0.183798851,0.003157831,0.124045,0.081338258,0.301453333,-0.627718182,-0.252735,0.021029412,NA,0.359251852,0.016088298,-0.012548,0.251196667,NA,0.04455,-0.099666667,-0.498975,0.139286486,NA,0.5235375,0.22655,0.167821053,0.03913,0.071763542,0.15257,0.254825,0.223726316,0.072721739,0.230666667,0.139775472,0.454809091,-0.05478,0.1281,0.07360515,0.053355556,0.041152446,0.3861,0.19651,0.032570391,0.243805556,0.067606667,0.168258696,-0.262818182,0.052814286,0.102985714,0.7004875,0.120618421,0.255666667,0.067214286,0.092261207,-0.09829,0.103653448,0.037245833,0.461357895,0.230966667,0.032318644,0.097925,0.32145,0.190077778,0.014023077,0.19566087,0.019075,0.5494,0.051591667,-0.063844444,NA,0.031808333,0.195275758,0.069308333,0.038676641,0.029103093,0.163133333,0.09314,NA,0.244732143,0.156127778,0.313792593,0.05735,-0.201375,0.058792308,0.191084314,0.339393333,-0.0563375,0.038581818,0.219886667,-0.01428,0.164095652,-0.001435714,-0.215604,0.233940594,-0.166815385,0.183861765,0.413442105,0.061209091,0.156419298,-0.01675,0.179166667,-0.281316667,-0.135466667,-0.356248387,0.396729762,-0.029964885,0.1242,0.1137,-0.00798535,0.21449,NA,0.078864706,0.05555,NA,0.018545,0.250008333,-0.150284615,0.463328571,0.69584,0.034377049,0.082573529,0.088278261,0.26728,-0.232484211,-0.095685
